id,period,yield
214,201411,1.18
214,201412,-1.0
657,201401,-0.41
657,201402,1.84
657,201403,0.92
657,201404,0.08
657,201405,1.21
657,201406,-0.09
657,201407,-0.73
657,201408,2.12
657,201409,0.72
657,201410,0.43
657,201411,1.03
657,201412,-1.6
659,201401,-0.86
659,201402,1.86
659,201403,0.78
659,201404,-0.28
659,201405,1.03
659,201406,0.35
659,201407,-0.44
659,201408,1.87
659,201409,0.38
659,201410,0.19
659,201411,1.2
659,201412,-1.35
660,201401,-0.27
660,201402,1.66
660,201403,0.99
660,201404,0.14
660,201405,0.92
660,201406,-0.14
660,201407,-0.18
660,201408,1.83
660,201409,0.57
660,201410,-0.11
660,201411,1.31
660,201412,-1.38
662,201401,-0.55
662,201402,1.99
662,201403,1.1
662,201404,0.29
662,201405,1.03
662,201406,-0.03
662,201407,-0.3
662,201408,1.94
662,201409,0.08
662,201410,0.2
662,201411,0.95
662,201412,-1.43
665,201401,-0.34
665,201402,1.78
665,201403,1.06
665,201404,0.04
665,201405,1.32
665,201406,-0.11
665,201407,-0.2
665,201408,1.88
665,201409,0.53
665,201410,0.34
665,201411,0.76
665,201412,-1.65
667,201401,-0.48
667,201402,1.94
667,201403,1.01
667,201404,-0.18
667,201405,1.4
667,201406,-0.07
667,201407,-0.37
667,201408,1.97
667,201409,0.14
667,201410,0.45
667,201411,1.25
667,201412,-1.57
671,201401,-0.25
671,201402,1.64
671,201403,0.83
671,201404,0.07
671,201405,1.0
671,201406,-0.11
671,201407,-0.17
671,201408,2.04
671,201409,0.39
671,201410,0.26
671,201411,1.04
671,201412,-1.48
1032,201401,-0.38
1032,201402,1.43
1032,201403,0.46
1032,201404,-0.13
1032,201405,0.86
1032,201406,0.23
1032,201407,-0.08
1032,201408,1.37
1032,201409,0.41
1032,201410,-0.48
1032,201411,1.48
1032,201412,-1.35
1177,201401,-0.44
1177,201402,1.57
1177,201403,0.49
1177,201404,-0.04
1177,201405,0.8
1177,201406,0.02
1177,201407,-0.14
1177,201408,1.38
1177,201409,0.39
1177,201410,-0.49
1177,201411,1.23
1177,201412,-1.56
1328,201401,-0.61
1328,201402,1.63
1328,201403,1.06
1328,201404,0.74
1328,201405,1.52
1328,201406,0.35
1328,201407,-0.73
1328,201408,1.65
1328,201409,0.24
1328,201410,-0.35
1328,201411,1.34
1328,201412,-1.33
1329,201401,-0.71
1329,201402,1.8
1329,201403,1.16
1329,201404,0.66
1329,201405,1.78
1329,201406,0.28
1329,201407,-0.86
1329,201408,1.71
1329,201409,-0.08
1329,201410,-0.2
1329,201411,0.94
1329,201412,-1.53
1531,201401,-0.39
1531,201402,1.63
1531,201403,0.52
1531,201404,0.09
1531,201405,1.13
1531,201406,-0.04
1531,201407,0.04
1531,201408,2.03
1531,201409,0.35
1531,201410,0.5
1531,201411,1.57
1531,201412,-0.81
1532,201401,-0.44
1532,201402,1.82
1532,201403,0.52
1532,201404,-0.1
1532,201405,1.3
1532,201406,-0.03
1532,201407,-0.11
1532,201408,2.07
1532,201409,0.27
1532,201410,0.62
1532,201411,1.39
1532,201412,-1.12
131,201501,0.24
131,201502,2.51
131,201503,0.58
131,201504,0.49
131,201505,0.66
131,201506,-1.4
131,201507,1.23
131,201508,-1.96
131,201509,-1.82
131,201510,2.54
131,201511,0.22
131,201512,-1.15
162,201501,0.06
162,201502,2.57
162,201503,0.7
162,201504,0.53
162,201505,1.02
162,201506,-1.73
162,201507,1.36
162,201508,-2.05
162,201509,-1.87
162,201510,2.46
162,201511,0.33
162,201512,-0.83
163,201501,0.19
163,201502,2.3
163,201503,1.01
163,201504,0.6
163,201505,0.77
163,201506,-1.41
163,201507,1.38
163,201508,-2.0
163,201509,-1.82
163,201510,2.81
163,201511,0.28
163,201512,-1.23
168,201501,0.42
168,201502,2.68
168,201503,0.51
168,201504,0.6
168,201505,0.84
168,201506,-1.66
168,201507,1.56
168,201508,-1.41
168,201509,-1.61
168,201510,2.25
168,201511,0.12
168,201512,-0.66
170,201501,0.37
170,201502,2.99
170,201503,0.84
170,201504,0.61
170,201505,0.93
170,201506,-1.97
170,201507,1.55
170,201508,-1.78
170,201509,-1.78
170,201510,2.49
170,201511,0.35
170,201512,-0.97
171,201501,0.33
171,201502,2.88
171,201503,0.64
171,201504,0.83
171,201505,0.66
171,201506,-1.6
171,201507,1.52
171,201508,-1.81
171,201509,-1.9
171,201510,2.82
171,201511,0.27
171,201512,-0.65
209,201501,0.3
209,201502,2.58
209,201503,0.69
209,201504,0.66
209,201505,0.58
209,201506,-1.51
209,201507,1.55
209,201508,-1.28
209,201509,-1.62
209,201510,2.15
209,201511,-0.03
209,201512,-0.5
214,201501,0.24
214,201502,2.85
214,201503,0.63
214,201504,0.84
214,201505,0.69
214,201506,-1.59
214,201507,1.48
214,201508,-1.86
214,201509,-1.91
214,201510,2.8
214,201511,0.28
214,201512,-0.75
657,201501,0.6
657,201502,2.91
657,201503,0.62
657,201504,0.44
657,201505,0.32
657,201506,-2.42
657,201507,1.34
657,201508,-1.58
657,201509,-2.0
657,201510,2.78
657,201511,-0.22
657,201512,-1.13
659,201501,0.38
659,201502,3.09
659,201503,0.58
659,201504,0.46
659,201505,0.52
659,201506,-2.74
659,201507,1.51
659,201508,-1.92
659,201509,-2.16
659,201510,2.68
659,201511,-0.14
659,201512,-1.05
660,201501,0.71
660,201502,2.08
660,201503,0.55
660,201504,0.38
660,201505,0.32
660,201506,-2.18
660,201507,1.42
660,201508,-1.76
660,201509,-1.9
660,201510,2.55
660,201511,-0.18
660,201512,-1.15
662,201501,0.27
662,201502,3.36
662,201503,0.42
662,201504,0.93
662,201505,0.48
662,201506,-2.33
662,201507,1.56
662,201508,-2.03
662,201509,-2.25
662,201510,3.07
662,201511,0.11
662,201512,-0.92
665,201501,0.66
665,201502,3.06
665,201503,0.34
665,201504,0.58
665,201505,0.44
665,201506,-2.52
665,201507,1.74
665,201508,-1.55
665,201509,-1.88
665,201510,2.4
665,201511,-0.21
665,201512,-0.92
667,201501,0.73
667,201502,3.6
667,201503,0.63
667,201504,0.69
667,201505,0.36
667,201506,-3.1
667,201507,1.54
667,201508,-1.89
667,201509,-2.19
667,201510,2.85
667,201511,-0.01
667,201512,-1.13
671,201501,0.65
671,201502,2.94
671,201503,0.49
671,201504,0.75
671,201505,0.36
671,201506,-2.11
671,201507,1.63
671,201508,-1.41
671,201509,-1.95
671,201510,2.51
671,201511,-0.15
671,201512,-0.65
1032,201501,-0.16
1032,201502,2.53
1032,201503,0.51
1032,201504,0.64
1032,201505,0.66
1032,201506,-1.46
1032,201507,1.23
1032,201508,-1.44
1032,201509,-1.48
1032,201510,2.06
1032,201511,0.2
1032,201512,-0.54
1177,201501,0.26
1177,201502,2.58
1177,201503,0.49
1177,201504,0.48
1177,201505,0.28
1177,201506,-2.14
1177,201507,1.32
1177,201508,-1.48
1177,201509,-1.86
1177,201510,2.43
1177,201511,-0.21
1177,201512,-0.74
1328,201501,1.19
1328,201502,2.6
1328,201503,1.14
1328,201504,0.45
1328,201505,0.03
1328,201506,-1.9
1328,201507,1.28
1328,201508,-1.61
1328,201509,-1.54
1328,201510,2.82
1328,201511,-0.02
1328,201512,-0.89
1329,201501,1.5
1329,201502,2.9
1329,201503,0.98
1329,201504,0.47
1329,201505,-0.32
1329,201506,-2.87
1329,201507,1.43
1329,201508,-1.6
1329,201509,-1.84
1329,201510,2.96
1329,201511,-0.18
1329,201512,-1.0
1531,201501,0.37
1531,201502,2.57
1531,201503,0.57
1531,201504,0.33
1531,201505,0.43
1531,201506,-1.72
1531,201507,1.54
1531,201508,-1.41
1531,201509,-1.55
1531,201510,2.05
1531,201511,0.01
1531,201512,-0.83
1532,201501,0.7
1532,201502,2.66
1532,201503,0.46
1532,201504,0.23
1532,201505,0.29
1532,201506,-2.3
1532,201507,1.48
1532,201508,-1.48
1532,201509,-1.84
1532,201510,2.19
1532,201511,-0.26
1532,201512,-0.91
131,201601,-1.69
131,201602,-0.91
131,201603,1.39
131,201604,0.5
131,201605,1.01
131,201606,-0.37
131,201607,1.98
131,201608,0.42
131,201609,-0.29
131,201610,0.08
131,201611,0.75
131,201612,0.85
162,201601,-1.65
162,201602,-1.02
162,201603,1.51
162,201604,0.58
162,201605,1.13
162,201606,-0.22
162,201607,1.97
162,201608,0.36
162,201609,-0.34
162,201610,0.31
162,201611,0.43
162,201612,0.94
163,201601,-1.7
163,201602,-1.0
163,201603,1.8
163,201604,0.92
163,201605,0.67
163,201606,-0.65
163,201607,2.69
163,201608,0.61
163,201609,-0.3
163,201610,0.18
163,201611,0.94
163,201612,1.04
168,201601,-1.67
168,201602,-0.71
168,201603,1.23
168,201604,0.66
168,201605,1.1
168,201606,-0.54
168,201607,2.04
168,201608,0.3
168,201609,-0.33
168,201610,0.17
168,201611,1.09
168,201612,1.06
170,201601,-1.88
170,201602,-1.01
170,201603,1.14
170,201604,0.5
170,201605,1.08
170,201606,-0.59
170,201607,1.97
170,201608,0.31
170,201609,-0.41
170,201610,0.21
170,201611,0.61
170,201612,0.95
171,201601,
171,201602,
209,201601,-1.21
209,201602,-0.42
209,201603,1.47
209,201604,0.59
209,201605,0.87
209,201606,-0.33
209,201607,1.98
209,201608,0.53
209,201609,-0.32
209,201610,0.25
209,201611,0.46
209,201612,0.99
214,201601,-1.73
214,201602,-0.78
214,201603,1.92
214,201604,0.49
214,201605,0.9
214,201606,-0.25
214,201607,2.35
214,201608,0.63
214,201609,-0.28
214,201610,0.09
214,201611,0.6
214,201612,0.99
657,201601,-1.67
657,201602,-0.73
657,201603,1.06
657,201604,0.54
657,201605,0.71
657,201606,-0.26
657,201607,1.84
657,201608,-0.01
657,201609,-0.55
657,201610,-0.55
657,201611,0.36
657,201612,0.94
659,201601,-1.55
659,201602,-0.73
659,201603,1.65
659,201604,0.73
659,201605,0.78
659,201606,-0.1
659,201607,2.0
659,201608,0.02
659,201609,-0.53
659,201610,0.2
659,201611,0.07
659,201612,0.92
660,201601,-1.51
660,201602,-0.72
660,201603,1.43
660,201604,0.93
660,201605,0.36
660,201606,-0.58
660,201607,2.27
660,201608,0.22
660,201609,-0.51
660,201610,-0.09
660,201611,0.43
660,201612,0.93
662,201601,-1.89
662,201602,-0.74
662,201603,2.07
662,201604,0.62
662,201605,0.72
662,201606,-0.31
662,201607,2.45
662,201608,0.43
662,201609,-0.56
662,201610,0.04
662,201611,0.26
662,201612,0.99
665,201601,-1.6
665,201602,-0.56
665,201603,1.22
665,201604,0.86
665,201605,0.83
665,201606,-0.36
665,201607,2.15
665,201608,-0.01
665,201609,-0.5
665,201610,0.0
665,201611,0.57
665,201612,1.07
667,201601,-1.76
667,201602,-0.84
667,201603,1.0
667,201604,0.67
667,201605,0.75
667,201606,-0.47
667,201607,1.94
667,201608,-0.04
667,201609,-0.6
667,201610,0.07
667,201611,0.07
667,201612,0.92
671,201601,-1.38
671,201602,-0.25
671,201603,1.94
671,201604,0.85
671,201605,0.93
671,201606,-0.52
671,201607,2.46
671,201608,0.59
671,201609,-0.56
671,201610,0.66
671,201611,0.51
671,201612,1.28
1032,201601,-1.74
1032,201602,-0.81
1032,201603,1.62
1032,201604,0.39
1032,201605,0.66
1032,201606,-0.56
1032,201607,2.1
1032,201608,0.35
1032,201609,-0.27
1032,201610,-0.03
1032,201611,0.8
1032,201612,0.94
1177,201601,-1.91
1177,201602,-0.31
1177,201603,1.18
1177,201604,0.29
1177,201605,0.36
1177,201606,-0.38
1177,201607,1.63
1177,201608,0.0
1177,201609,-0.33
1177,201610,-0.23
1177,201611,0.22
1177,201612,0.81
1328,201601,-2.11
1328,201602,-0.78
1328,201603,2.44
1328,201604,1.2
1328,201605,1.05
1328,201606,-0.61
1328,201607,2.36
1328,201608,0.76
1328,201609,-0.3
1328,201610,0.67
1328,201611,0.77
1328,201612,1.07
1329,201601,-2.0
1329,201602,-0.54
1329,201603,1.91
1329,201604,1.38
1329,201605,0.68
1329,201606,-0.5
1329,201607,2.23
1329,201608,0.37
1329,201609,-0.66
1329,201610,0.75
1329,201611,0.27
1329,201612,0.92
1531,201601,-1.06
1531,201602,-0.72
1531,201603,1.11
1531,201604,0.64
1531,201605,0.86
1531,201606,-0.42
1531,201607,1.92
1531,201608,0.29
1531,201609,-0.29
1531,201610,0.04
1531,201611,0.63
1531,201612,0.76
1532,201601,-1.15
1532,201602,-0.63
1532,201603,0.92
1532,201604,0.63
1532,201605,0.55
1532,201606,-0.34
1532,201607,1.86
1532,201608,-0.14
1532,201609,-0.5
1532,201610,-0.21
1532,201611,0.17
1532,201612,0.8
131,201701,
162,201701,
162,201702,
162,201703,
162,201704,
162,201705,
162,201706,
162,201707,
162,201708,
162,201709,
162,201710,
162,201711,
162,201712,
163,201701,
163,201702,
163,201703,
163,201704,
163,201705,
163,201706,
163,201707,
163,201708,
163,201709,
163,201710,
163,201711,
163,201712,
168,201701,
168,201702,
168,201703,
168,201704,
168,201705,
168,201706,
168,201707,
168,201708,
168,201709,
168,201710,
168,201711,
168,201712,
170,201701,
170,201702,
170,201703,
170,201704,
170,201705,
170,201706,
170,201707,
170,201708,
170,201709,
170,201710,
170,201711,
170,201712,
209,201701,
209,201702,
209,201703,
209,201704,
209,201705,
209,201706,
209,201707,
209,201708,
209,201709,
209,201710,
209,201711,
209,201712,
214,201701,
214,201702,
214,201703,
214,201704,
214,201705,
214,201706,
214,201707,
214,201708,
214,201709,
214,201710,
214,201711,
214,201712,
657,201701,
659,201701,
659,201702,
659,201703,
659,201704,
659,201705,
659,201706,
659,201707,
659,201708,
659,201709,
659,201710,
659,201711,
659,201712,
660,201701,
660,201702,
660,201703,
660,201704,
660,201705,
660,201706,
660,201707,
660,201708,
660,201709,
660,201710,
660,201711,
660,201712,
662,201701,
662,201702,
662,201703,
662,201704,
662,201705,
662,201706,
662,201707,
662,201708,
662,201709,
662,201710,
662,201711,
662,201712,
665,201701,
665,201702,
665,201703,
665,201704,
665,201705,
665,201706,
665,201707,
665,201708,
665,201709,
665,201710,
665,201711,
665,201712,
667,201701,
667,201702,
667,201703,
667,201704,
667,201705,
667,201706,
667,201707,
667,201708,
667,201709,
667,201710,
667,201711,
667,201712,
671,201701,
671,201702,
671,201703,
671,201704,
671,201705,
671,201706,
671,201707,
671,201708,
671,201709,
671,201710,
671,201711,
671,201712,
1032,201701,
1032,201702,
1032,201703,
1032,201704,
1032,201705,
1032,201706,
1032,201707,
1032,201708,
1032,201709,
1032,201710,
1032,201711,
1032,201712,
1177,201701,
1177,201702,
1177,201703,
1177,201704,
1177,201705,
1177,201706,
1177,201707,
1177,201708,
1177,201709,
1177,201710,
1177,201711,
1177,201712,
1328,201701,
1328,201702,
1328,201703,
1328,201704,
1328,201705,
1328,201706,
1328,201707,
1328,201708,
1328,201709,
1328,201710,
1328,201711,
1328,201712,
1329,201701,
1329,201702,
1329,201703,
1329,201704,
1329,201705,
1329,201706,
1329,201707,
1329,201708,
1329,201709,
1329,201710,
1329,201711,
1329,201712,
1531,201701,
1531,201702,
1531,201703,
1531,201704,
1531,201705,
1531,201706,
1531,201707,
1531,201708,
1531,201709,
1531,201710,
1531,201711,
1531,201712,
1532,201701,
1532,201702,
1532,201703,
1532,201704,
1532,201705,
1532,201706,
1532,201707,
1532,201708,
1532,201709,
1532,201710,
1532,201711,
1532,201712,
162,201801,
162,201802,
162,201803,
162,201804,
162,201805,
162,201806,
162,201807,
162,201808,
162,201809,
162,201810,
162,201811,
162,201812,
163,201801,
163,201802,
163,201803,
163,201804,
163,201805,
163,201806,
163,201807,
163,201808,
163,201809,
163,201810,
163,201811,
163,201812,
168,201801,
168,201802,
168,201803,
168,201804,
168,201805,
168,201806,
168,201807,
168,201808,
168,201809,
168,201810,
168,201811,
168,201812,
170,201801,
170,201802,
170,201803,
170,201804,
170,201805,
170,201806,
170,201807,
170,201808,
170,201809,
170,201810,
170,201811,
170,201812,
209,201801,
209,201802,
209,201803,
209,201804,
209,201805,
209,201806,
209,201807,
209,201808,
209,201809,
209,201810,
209,201811,
209,201812,
214,201801,
214,201802,
214,201803,
214,201804,
214,201805,
214,201806,
214,201807,
214,201808,
214,201809,
214,201810,
214,201811,
214,201812,
659,201801,
659,201802,
659,201803,
659,201804,
659,201805,
659,201806,
659,201807,
659,201808,
659,201809,
659,201810,
659,201811,
659,201812,
660,201801,
660,201802,
660,201803,
660,201804,
660,201805,
660,201806,
660,201807,
660,201808,
660,201809,
660,201810,
660,201811,
660,201812,
662,201801,
662,201802,
662,201803,
662,201804,
662,201805,
662,201806,
662,201807,
662,201808,
662,201809,
662,201810,
662,201811,
662,201812,
665,201801,
665,201802,
665,201803,
665,201804,
665,201805,
665,201806,
665,201807,
665,201808,
665,201809,
665,201810,
665,201811,
665,201812,
667,201801,
667,201802,
667,201803,
667,201804,
667,201805,
667,201806,
667,201807,
667,201808,
667,201809,
667,201810,
667,201811,
667,201812,
671,201801,
671,201802,
671,201803,
671,201804,
671,201805,
671,201806,
671,201807,
671,201808,
671,201809,
671,201810,
671,201811,
671,201812,
1032,201801,
1032,201802,
1032,201803,
1032,201804,
1032,201805,
1032,201806,
1032,201807,
1032,201808,
1032,201809,
1032,201810,
1032,201811,
1032,201812,
1177,201801,
1177,201802,
1177,201803,
1177,201804,
1177,201805,
1177,201806,
1177,201807,
1177,201808,
1177,201809,
1177,201810,
1177,201811,
1177,201812,
1328,201801,
1328,201802,
1328,201803,
1328,201804,
1328,201805,
1328,201806,
1328,201807,
1328,201808,
1328,201809,
1328,201810,
1328,201811,
1328,201812,
1329,201801,
1329,201802,
1329,201803,
1329,201804,
1329,201805,
1329,201806,
1329,201807,
1329,201808,
1329,201809,
1329,201810,
1329,201811,
1329,201812,
1531,201801,
1531,201802,
1531,201803,
1531,201804,
1531,201805,
1531,201806,
1531,201807,
1531,201808,
1531,201809,
1531,201810,
1531,201811,
1531,201812,
1532,201801,
1532,201802,
1532,201803,
1532,201804,
1532,201805,
1532,201806,
1532,201807,
1532,201808,
1532,201809,
1532,201810,
1532,201811,
1532,201812,
162,201901,
162,201902,
162,201903,
162,201904,
162,201905,
162,201906,
162,201907,
162,201908,
162,201909,
162,201910,
162,201911,
162,201912,
163,201901,
163,201902,
163,201903,
163,201904,
163,201905,
163,201906,
163,201907,
163,201908,
163,201909,
163,201910,
163,201911,
163,201912,
168,201901,
168,201902,
168,201903,
168,201904,
168,201905,
168,201906,
168,201907,
168,201908,
168,201909,
168,201910,
168,201911,
168,201912,
170,201901,
170,201902,
170,201903,
170,201904,
170,201905,
170,201906,
170,201907,
170,201908,
170,201909,
170,201910,
170,201911,
170,201912,
209,201901,
209,201902,
209,201903,
209,201904,
209,201905,
209,201906,
209,201907,
209,201908,
209,201909,
209,201910,
209,201911,
209,201912,
214,201901,
214,201902,
214,201903,
214,201904,
214,201905,
214,201906,
214,201907,
214,201908,
214,201909,
214,201910,
214,201911,
214,201912,
659,201901,
659,201902,
659,201903,
659,201904,
659,201905,
659,201906,
659,201907,
659,201908,
659,201909,
659,201910,
659,201911,
659,201912,
660,201901,
660,201902,
660,201903,
660,201904,
660,201905,
660,201906,
660,201907,
660,201908,
660,201909,
660,201910,
660,201911,
660,201912,
662,201901,
662,201902,
662,201903,
662,201904,
662,201905,
662,201906,
662,201907,
662,201908,
662,201909,
662,201910,
662,201911,
662,201912,
665,201901,
665,201902,
665,201903,
665,201904,
665,201905,
665,201906,
665,201907,
665,201908,
665,201909,
665,201910,
665,201911,
665,201912,
667,201901,
667,201902,
667,201903,
667,201904,
667,201905,
667,201906,
667,201907,
667,201908,
667,201909,
667,201910,
667,201911,
667,201912,
671,201901,
671,201902,
671,201903,
671,201904,
671,201905,
671,201906,
671,201907,
671,201908,
671,201909,
671,201910,
671,201911,
671,201912,
1032,201901,
1032,201902,
1032,201903,
1032,201904,
1032,201905,
1032,201906,
1032,201907,
1032,201908,
1032,201909,
1032,201910,
1032,201911,
1032,201912,
1177,201901,
1177,201902,
1177,201903,
1177,201904,
1177,201905,
1177,201906,
1177,201907,
1177,201908,
1177,201909,
1177,201910,
1177,201911,
1177,201912,
1328,201901,
1328,201902,
1328,201903,
1328,201904,
1328,201905,
1328,201906,
1328,201907,
1328,201908,
1328,201909,
1328,201910,
1328,201911,
1328,201912,
1329,201901,
1329,201902,
1329,201903,
1329,201904,
1329,201905,
1329,201906,
1329,201907,
1329,201908,
1329,201909,
1329,201910,
1329,201911,
1329,201912,
1531,201901,
1531,201902,
1531,201903,
1531,201904,
1531,201905,
1531,201906,
1531,201907,
1531,201908,
1531,201909,
1531,201910,
1531,201911,
1531,201912,
1532,201901,
1532,201902,
1532,201903,
1532,201904,
1532,201905,
1532,201906,
1532,201907,
1532,201908,
1532,201909,
1532,201910,
1532,201911,
1532,201912,
162,202001,
162,202002,
162,202003,
162,202004,
162,202005,
162,202006,
162,202007,
162,202008,
162,202009,
162,202010,
162,202011,
162,202012,
163,202001,
163,202002,
163,202003,
163,202004,
163,202005,
163,202006,
163,202007,
163,202008,
163,202009,
163,202010,
163,202011,
163,202012,
168,202001,
168,202002,
168,202003,
168,202004,
168,202005,
168,202006,
168,202007,
168,202008,
168,202009,
168,202010,
168,202011,
168,202012,
170,202001,
170,202002,
170,202003,
170,202004,
170,202005,
170,202006,
170,202007,
170,202008,
170,202009,
170,202010,
170,202011,
170,202012,
209,202001,
209,202002,
209,202003,
209,202004,
209,202005,
209,202006,
209,202007,
209,202008,
209,202009,
209,202010,
209,202011,
209,202012,
214,202001,
214,202002,
214,202003,
214,202004,
214,202005,
214,202006,
214,202007,
214,202008,
214,202009,
214,202010,
214,202011,
214,202012,
659,202001,
659,202002,
659,202003,
659,202004,
659,202005,
659,202006,
659,202007,
659,202008,
659,202009,
659,202010,
659,202011,
659,202012,
660,202001,
660,202002,
660,202003,
660,202004,
660,202005,
660,202006,
660,202007,
660,202008,
660,202009,
660,202010,
660,202011,
660,202012,
662,202001,
662,202002,
662,202003,
662,202004,
662,202005,
662,202006,
662,202007,
662,202008,
662,202009,
662,202010,
662,202011,
662,202012,
665,202001,
665,202002,
665,202003,
665,202004,
665,202005,
665,202006,
665,202007,
665,202008,
665,202009,
665,202010,
665,202011,
665,202012,
667,202001,
667,202002,
667,202003,
667,202004,
667,202005,
667,202006,
667,202007,
667,202008,
667,202009,
667,202010,
667,202011,
667,202012,
671,202001,
671,202002,
671,202003,
671,202004,
671,202005,
671,202006,
671,202007,
671,202008,
671,202009,
671,202010,
671,202011,
671,202012,
1032,202001,
1032,202002,
1032,202003,
1032,202004,
1032,202005,
1032,202006,
1032,202007,
1032,202008,
1032,202009,
1032,202010,
1032,202011,
1032,202012,
1177,202001,
1177,202002,
1177,202003,
1177,202004,
1177,202005,
1177,202006,
1177,202007,
1177,202008,
1177,202009,
1177,202010,
1177,202011,
1177,202012,
1328,202001,
1328,202002,
1328,202003,
1328,202004,
1328,202005,
1328,202006,
1328,202007,
1328,202008,
1328,202009,
1328,202010,
1328,202011,
1328,202012,
1329,202001,
1329,202002,
1329,202003,
1329,202004,
1329,202005,
1329,202006,
1329,202007,
1329,202008,
1329,202009,
1329,202010,
1329,202011,
1329,202012,
1531,202001,
1531,202002,
1531,202003,
1531,202004,
1531,202005,
1531,202006,
1531,202007,
1531,202008,
1531,202009,
1531,202010,
1531,202011,
1531,202012,
1532,202001,
1532,202002,
1532,202003,
1532,202004,
1532,202005,
1532,202006,
1532,202007,
1532,202008,
1532,202009,
1532,202010,
1532,202011,
1532,202012,
162,202101,
162,202102,
162,202103,
162,202104,
162,202105,
162,202106,
162,202107,
162,202108,
162,202109,
162,202110,
162,202111,
162,202112,
163,202101,
163,202102,
163,202103,
163,202104,
163,202105,
163,202106,
163,202107,
163,202108,
163,202109,
163,202110,
163,202111,
163,202112,
168,202101,
168,202102,
168,202103,
168,202104,
168,202105,
168,202106,
168,202107,
168,202108,
168,202109,
168,202110,
168,202111,
168,202112,
170,202101,
170,202102,
170,202103,
170,202104,
170,202105,
170,202106,
170,202107,
170,202108,
170,202109,
170,202110,
170,202111,
170,202112,
209,202101,
209,202102,
209,202103,
209,202104,
209,202105,
209,202106,
209,202107,
209,202108,
209,202109,
209,202110,
209,202111,
209,202112,
214,202101,
214,202102,
214,202103,
214,202104,
214,202105,
214,202106,
214,202107,
214,202108,
214,202109,
214,202110,
214,202111,
214,202112,
659,202101,
659,202102,
659,202103,
659,202104,
659,202105,
659,202106,
659,202107,
659,202108,
659,202109,
659,202110,
659,202111,
659,202112,
660,202101,
660,202102,
660,202103,
660,202104,
660,202105,
660,202106,
660,202107,
660,202108,
660,202109,
660,202110,
660,202111,
660,202112,
662,202101,
662,202102,
662,202103,
662,202104,
662,202105,
662,202106,
662,202107,
662,202108,
662,202109,
662,202110,
662,202111,
662,202112,
665,202101,
665,202102,
665,202103,
665,202104,
665,202105,
665,202106,
665,202107,
665,202108,
665,202109,
665,202110,
665,202111,
665,202112,
667,202101,
667,202102,
667,202103,
667,202104,
667,202105,
667,202106,
667,202107,
667,202108,
667,202109,
667,202110,
667,202111,
667,202112,
671,202101,
671,202102,
671,202103,
671,202104,
671,202105,
671,202106,
671,202107,
671,202108,
671,202109,
671,202110,
671,202111,
671,202112,
1032,202101,
1032,202102,
1032,202103,
1032,202104,
1032,202105,
1032,202106,
1032,202107,
1032,202108,
1032,202109,
1032,202110,
1032,202111,
1177,202101,
1177,202102,
1177,202103,
1177,202104,
1177,202105,
1177,202106,
1177,202107,
1177,202108,
1177,202109,
1177,202110,
1177,202111,
1328,202101,
1328,202102,
1328,202103,
1328,202104,
1328,202105,
1328,202106,
1328,202107,
1328,202108,
1328,202109,
1328,202110,
1328,202111,
1328,202112,
1329,202101,
1329,202102,
1329,202103,
1329,202104,
1329,202105,
1329,202106,
1329,202107,
1329,202108,
1329,202109,
1329,202110,
1329,202111,
1329,202112,
1531,202101,
1531,202102,
1531,202103,
1531,202104,
1531,202105,
1531,202106,
1531,202107,
1531,202108,
1531,202109,
1531,202110,
1532,202101,
1532,202102,
1532,202103,
1532,202104,
1532,202105,
1532,202106,
1532,202107,
1532,202108,
1532,202109,
1532,202110,
162,202201,
162,202202,
162,202203,
162,202204,
162,202205,
162,202206,
162,202207,
162,202208,
162,202209,
162,202210,
162,202211,
162,202212,
163,202201,
163,202202,
163,202203,
163,202204,
163,202205,
163,202206,
163,202207,
163,202208,
163,202209,
163,202210,
163,202211,
163,202212,
168,202201,
168,202202,
168,202203,
168,202204,
168,202205,
168,202206,
168,202207,
168,202208,
168,202209,
168,202210,
168,202211,
168,202212,
170,202201,
170,202202,
170,202203,
170,202204,
170,202205,
170,202206,
170,202207,
170,202208,
170,202209,
170,202210,
170,202211,
170,202212,
209,202201,
209,202202,
209,202203,
209,202204,
209,202205,
209,202206,
209,202207,
209,202208,
209,202209,
209,202210,
209,202211,
209,202212,
214,202201,
214,202202,
214,202203,
214,202204,
214,202205,
214,202206,
214,202207,
214,202208,
214,202209,
214,202210,
214,202211,
214,202212,
659,202201,
659,202202,
659,202203,
659,202204,
659,202205,
659,202206,
659,202207,
659,202208,
659,202209,
659,202210,
659,202211,
659,202212,
660,202201,
660,202202,
660,202203,
660,202204,
660,202205,
660,202206,
660,202207,
660,202208,
660,202209,
660,202210,
660,202211,
660,202212,
662,202201,
662,202202,
662,202203,
662,202204,
662,202205,
662,202206,
662,202207,
662,202208,
662,202209,
662,202210,
662,202211,
662,202212,
665,202201,
665,202202,
665,202203,
665,202204,
665,202205,
665,202206,
665,202207,
665,202208,
665,202209,
665,202210,
665,202211,
665,202212,
667,202201,
667,202202,
667,202203,
667,202204,
667,202205,
667,202206,
667,202207,
667,202208,
667,202209,
667,202210,
667,202211,
667,202212,
671,202201,
671,202202,
671,202203,
671,202204,
671,202205,
671,202206,
671,202207,
671,202208,
671,202209,
671,202210,
671,202211,
